HIP,RAICRS,DEICRS,Vmag
44154,134.88618568,32.41864339,5.23
44191,135.02266724,-41.25373789,4.45
44248,135.16146765,41.78344401,3.96
44256,135.19061260,-60.96384715,5.80
44283,135.28536477,-68.68391841,5.89
44299,135.33698096,-41.86429036,5.56
44307,135.35053849,32.25229474,5.89
44337,135.43572156,-52.18871825,5.23
44356,135.49173102,-0.48284175,5.64
44382,135.61166181,-66.39584369,4.00
44390,135.63635792,67.62957486,4.74
44405,135.68444595,24.45293256,5.45
44406,135.68676211,7.29826333,5.85
44471,135.90649494,47.15665934,3.57
44504,136.00167862,54.28387681,5.74
44511,136.03883562,-47.09771376,3.75
44599,136.28679299,-72.60269387,4.47
44613,136.35044363,48.53035841,5.48
44626,136.40992522,-70.53852074,4.66
44659,136.49324097,5.09234249,4.99
44700,136.63245022,38.45225024,4.56
44798,136.93676819,10.66821521,5.23
44816,136.99907126,-43.43262406,2.23
44818,137.00029758,29.65422729,5.42
44824,137.01190516,-25.85853691,4.62
44857,137.09805477,66.87333335,5.15
44883,137.17580020,-8.58951324,5.60
44892,137.19758758,26.63001213,5.95
44897,137.21335301,33.88249742,5.95
44901,137.21827365,51.60472728,4.46
44923,137.26770246,-18.32859911,5.73
44936,137.29792608,-12.35770752,5.76
44946,137.33972475,22.04544728,5.16
44961,137.39824927,-8.78763061,5.47
45001,137.48504809,-30.36528248,5.59
45038,137.59802574,67.13423886,4.80
45075,137.72887992,63.51378087,4.67
45080,137.74210535,-58.96693014,3.43
45085,137.76834415,-44.86791223,4.99
45101,137.81986611,-62.31701587,3.96
45122,137.88912076,-46.58392947,5.78
45158,137.99487892,-19.74774055,5.72
45189,138.12725463,-43.61329176,5.56
45219,138.23176998,-59.41396656,5.54
45238,138.30100329,-69.71747245,1.67
45270,138.39364708,-47.33843989,5.92
45290,138.45095799,43.21791261,5.30
45314,138.53429096,-44.14585354,5.85
45328,138.57510250,-55.56970109,5.26
45333,138.58562984,61.42339501,5.18
45336,138.59080529,2.31502422,3.89
45344,138.60210323,-43.22752192,5.24
45386,138.73819127,-37.60236629,5.85
45410,138.80781962,14.94153670,5.36
45412,138.80982607,34.63339985,5.98
45439,138.90317393,-38.56991789,4.92
45448,138.93778941,-37.41312644,4.63
45455,138.95753521,56.74147744,5.28
45461,138.96979130,72.94646226,5.93
45493,139.04699516,54.02171207,4.80
45496,139.05042678,-57.54143764,4.34
45505,139.09598912,-44.26574592,5.12
45526,139.17240336,-8.74475953,5.49
45527,139.17384091,-6.35315487,5.24
45544,139.23791125,-39.40145479,5.31
45556,139.27261834,-59.27526115,2.21
45559,139.28221716,-14.57405765,5.83
45571,139.32250201,-68.68957252,5.38
45581,139.35504716,-74.89439024,5.28
45585,139.36514198,-74.73467629,5.86
45590,139.37985665,46.81719916,5.96
45631,139.52454326,-51.05089519,5.26
45661,139.60809965,35.36412574,5.94
45675,139.67650557,-51.56065990,5.83
45688,139.71111394,36.80289763,3.82
45743,139.88796486,-15.83453443,5.79
45751,139.94332821,-11.97488214,4.77
45811,140.12094162,-9.55562948,4.80
45856,140.23679302,-62.40463293,4.79
45860,140.26441169,34.39252592,3.14
45902,140.37332838,-25.96541642,4.71
45915,140.43041783,56.69924850,5.79
45920,140.45878607,-55.51487092,5.61
45924,140.46224949,-42.19473814,5.56
45941,140.52845511,-55.01069531,2.47
45962,140.59997928,-46.04750246,5.74
46026,140.80140137,-28.83392305,4.71
46101,141.02289906,-61.64878694,5.99
46107,141.04053926,-80.78720514,5.34
46146,141.16366395,26.18244091,4.47
46221,141.35017628,-5.11737880,5.60
46225,141.36407358,-61.95061204,5.77
46283,141.57490643,-53.37893587,5.09
46358,141.77707532,-71.60209195,5.46
46371,141.82623904,-22.34341760,4.72
46390,141.89688260,-8.65868335,1.99
46404,141.94548780,-6.07102871,5.38
46454,142.11407050,9.05677114,5.40
46457,142.12164079,8.18837326,5.72
46460,142.12749104,-66.70198874,5.90
46471,142.16664439,45.60179470,5.40
46482,142.19660989,-62.27320340,5.91
46509,142.28682816,-2.76895627,4.59
46511,142.30272565,-20.74914438,5.66
46515,142.31140615,-35.95134780,4.51
46578,142.47716139,-26.58961727,5.49
46594,142.52136650,-51.51719294,5.45
46618,142.59391346,-15.57719292,5.86
46620,142.59772226,-58.36190438,5.88
46651,142.67547063,-40.46688763,3.60
46652,142.68013936,33.65582773,5.87
46657,142.69200638,-31.88917107,5.75
46701,142.80564072,-57.03439160,3.16
46733,142.88154025,63.06179545,3.65
46734,142.88413622,-31.87183113,5.91
46735,142.88520681,35.10350902,5.39
46736,142.88722307,-35.71432898,5.86
46741,142.90134667,-73.08091865,5.46
46750,142.93016816,22.96806545,4.32
46771,142.98663458,11.30003070,4.99
46774,142.98992745,9.71579820,5.07
46776,142.99556148,-1.18465438,4.54
46811,143.08029475,-40.64932106,5.35
46813,143.08512296,-19.40032613,5.74
46853,143.21802191,51.67860208,3.17
46859,143.23241315,-13.51680632,5.95
46880,143.30196880,-21.11575904,5.02
46897,143.35873201,-22.86401784,5.92
46914,143.43566625,-49.00509320,5.12
46928,143.47293825,-80.94129374,5.07
46950,143.53667204,-51.25528201,5.01
46952,143.55573740,36.39761338,4.54
46974,143.61109601,-59.22976797,4.08
46977,143.62069943,69.83015419,4.54
46982,143.63600852,-5.91480636,5.56
47006,143.70622878,52.05156754,4.47
47013,143.72245250,72.20586410,5.77
47029,143.76605199,39.62144313,4.81
47080,143.91678098,35.81076694,5.40
47168,144.17854374,31.16184064,5.57
47175,144.20690420,-49.35512860,4.34
47187,144.25103185,-25.29684739,5.68
47189,144.26079440,16.43795912,5.73
47193,144.27229969,81.32642085,4.28
47199,144.29112334,-32.17861272,5.62
47204,144.30281740,-53.66848607,5.44
47205,144.30295211,6.83577519,5.00
47224,144.36841333,-36.09599061,5.96
47267,144.50597591,-43.19086905,5.51
47300,144.59077851,40.23976693,5.28
47310,144.61410460,4.64941422,4.68
47391,144.83767061,-61.32810523,4.51
47401,144.86631917,67.27232436,5.96
47431,144.96389156,-1.14265722,3.90
47452,145.07657975,-14.33224542,5.07
47479,145.17751102,-57.98357162,5.30
47498,145.25876248,-57.25944118,5.80
47508,145.28799116,9.89239902,3.52
47522,145.32094152,-23.59152139,4.76
47544,145.39627242,31.27784047,5.90
47559,145.44974998,-55.21376962,5.99
47570,145.50158521,39.75796859,5.61
47592,145.56113137,-23.91620867,4.93
47594,145.56222108,69.23770604,5.72
47654,145.73849356,72.25268512,5.15
47701,145.88863057,29.97472479,5.64
47717,145.92625551,-53.89136176,5.56
47723,145.93292295,14.02170696,5.36
47758,146.05054261,-27.76956287,4.78
47854,146.31178147,-62.50792328,3.69
47908,146.46292670,23.77427792,2.97
47943,146.54183697,6.70861426,5.80
47956,146.58507788,-76.77598144,5.43
47959,146.59723787,11.81000106,5.67
47960,146.59851244,1.78568624,5.65
47963,146.62658773,-44.75505925,5.58
47965,146.63193397,57.12798971,5.09
48002,146.77557340,-65.07201888,2.92
48113,147.14660351,46.02123319,5.08
48191,147.36728577,-37.18678490,5.95
48224,147.48817288,-45.73276023,5.09
48287,147.67487458,-46.93400208,5.72
48310,147.73165865,-62.74513696,5.56
48319,147.74871542,59.03910437,3.78
48339,147.80013966,-59.42567316,5.79
48348,147.83234215,-46.19395369,5.62
48356,147.86951033,-14.84654997,4.11
48374,147.91953494,-46.54764424,4.58
48390,147.97093576,24.39579370,5.29
48402,148.02650069,54.06428574,4.55
48437,148.12696211,-8.10491559,5.07
48455,148.19149028,26.00708498,3.88
48519,148.42886212,5.95856912,5.90
48527,148.45879641,-51.14671460,5.95
48559,148.55182725,-25.93248205,4.87
48561,148.57361875,-45.28352716,5.72
48613,148.71360230,-50.24397661,5.71
48615,148.71765461,-19.00926985,4.94
48682,148.92919035,49.81979501,5.27
48734,149.10844321,8.93310774,5.85
48748,149.14779191,-33.41854978,5.83
48774,149.21564520,-54.56779730,3.52
48802,149.30654965,57.41835080,5.97
48833,149.42143543,41.05569741,5.11
48883,149.55579541,12.44483936,5.26
48893,149.59545794,72.87959798,5.86
48926,149.71808346,-35.89093311,5.23
48982,149.90115690,29.64532453,5.75
49005,149.96549960,56.81187557,5.50
49029,150.05343468,8.04427686,4.68
49065,150.18293561,-82.21474569,5.53
49081,150.25425132,31.92471460,5.37
49164,150.50043754,-60.42089968,5.93
49220,150.70399581,21.94927070,5.68
49339,151.08756962,-24.28559599,5.70
49363,151.15143814,53.89172560,5.71
49402,151.28121856,-13.06467435,4.60
49485,151.54675512,-47.36986491,5.06
49569,151.78954048,-17.14159635,5.59
49583,151.83313948,16.76266572,3.48
49593,151.85718812,35.24469176,4.49
49637,151.97632850,9.99766389,4.39
49641,151.98456489,-0.37162786,4.48
49669,152.09358075,11.96719513,1.36
49698,152.17849096,-65.81553262,5.26
49712,152.23439032,-51.81126187,4.85
49764,152.37583168,-68.68283264,5.80
49809,152.52483143,-12.81565791,5.30
49812,152.53149046,-8.40816325,5.91
49841,152.64748785,-12.35383921,3.61
49844,152.65706616,-41.71493294,5.98
49865,152.73275535,-8.41835129,5.64
49893,152.80330481,37.40197095,5.86
49934,152.94363300,-58.06055982,5.70
50027,153.20163836,4.61469047,5.77
50070,153.34534010,-51.23293774,5.27
50078,153.36685079,-51.75580487,5.78
50083,153.37784420,-66.37283938,5.15
50099,153.43449551,-70.03792169,3.29
50103,153.44158428,-40.34607640,5.91
50191,153.68447399,-42.12206281,3.85
50241,153.88145179,-43.11224108,5.59
50303,154.06033082,29.31055982,5.49
50319,154.13507067,23.50301282,5.95
50333,154.16979666,13.72837138,5.42
50335,154.17251805,23.41732840,3.43
50336,154.17433140,25.37069774,5.84
50371,154.27085535,-61.33231977,3.39
50372,154.27469564,42.91446855,3.45
50384,154.31166926,23.10645604,5.81
50414,154.40790248,-8.06892120,5.25
50448,154.50896089,65.10837358,5.74
50456,154.53166913,-28.99202661,5.52
50480,154.61777521,-41.66849763,5.97
50493,154.65899399,-56.11067508,5.80
50520,154.77133097,-64.67628786,5.66
50555,154.90318833,-55.02931452,4.59
50564,154.93462599,19.47143591,4.78
50583,154.99234054,19.84186032,2.01
50609,155.06967962,-47.69910004,5.66
50676,155.22839581,-56.04322401,4.50
50685,155.26428436,68.74773415,5.88
50786,155.54439708,41.22986684,5.73
50799,155.58169175,-41.65010791,4.82
50801,155.58251355,41.49943350,3.06
50847,155.74241361,-66.90152522,4.97
50860,155.77640700,33.90815509,5.89
50885,155.86045025,-4.07404512,5.93
50888,155.87255727,-38.00970922,5.34
50933,156.03274518,65.56647366,4.94
50935,156.03589322,33.71853542,5.52
50954,156.09891874,-74.03154474,3.99
50993,156.24791990,-58.57631762,5.93
51008,156.31328707,8.78493853,5.61
51046,156.43479445,-7.06014256,5.60
51056,156.47861301,33.79626364,4.72
51069,156.52293768,-16.83609584,3.83
51140,156.70389571,-54.87731436,5.58
51172,156.78814953,-31.06780228,4.28
51192,156.85199279,-57.63881373,4.65
51232,156.96977108,-58.73940856,3.81
51233,156.97121865,36.70747818,4.20
51313,157.21915426,-64.17228466,5.27
51362,157.36971129,-2.73904701,5.19
51364,157.37088906,-29.66385399,5.58
51376,157.39749325,-30.60707101,5.57
51384,157.42586771,84.25210531,5.52
51420,157.52691646,38.92514300,5.79
51437,157.57292935,-0.63697208,5.08
51438,157.58364619,-71.99271995,4.72
51459,157.65735143,55.98061759,4.82
51491,157.74940778,-13.58846760,5.59
51495,157.75864399,-73.22150890,4.94
51502,157.77091914,82.55853791,5.25
51523,157.84264509,-53.71599280,4.89
51556,157.96401631,32.37953760,5.90
51561,157.98937004,-45.06671373,5.76
51576,158.00618250,-61.68536031,3.30
51585,158.04916002,14.13720956,5.43
51610,158.14008597,-44.61845030,5.91
51623,158.19923561,-58.66675023,5.98
51624,158.20281305,9.30659431,3.84
51635,158.23700305,-47.00336923,5.02
51658,158.30832166,40.42554046,4.72
51685,158.37888150,34.98870207,5.57
51718,158.50371309,-23.74521609,5.08
51775,158.70030655,6.95361136,5.07
51802,158.75912532,8.65043904,5.67
51808,158.77328496,75.71298403,4.86
51814,158.79009325,57.08254651,5.16
51821,158.80364609,-39.56259670,5.50
51839,158.86757668,-78.60781379,4.11
51849,158.89714422,-57.55763551,4.45
51912,159.08568462,-59.56429542,5.08
51933,159.13426115,-12.22848702,5.71
51979,159.30749487,-27.41268661,4.87
51986,159.32606984,-48.22561631,3.84
52004,159.36281779,-58.73334704,5.47
52009,159.38853109,-13.38445095,4.89
52043,159.51109079,-57.25631096,5.89
52085,159.64588780,-16.87663687,4.91
52098,159.68005265,31.97622008,4.68
52102,159.68755215,-59.18299905,4.69
52127,159.74877044,-58.81688568,5.96
52136,159.77393431,53.66849306,5.55
52139,159.78248119,37.91011130,5.84
52154,159.82671887,-55.60327905,4.29
52221,160.04776480,-65.10024026,5.51
52338,160.45127204,68.44355985,5.74
52340,160.46490038,-79.78330226,5.97
52353,160.48659345,65.71646212,5.12
52370,160.55893343,-64.46645380,4.76
52405,160.66905761,-59.21576469,5.36
52407,160.68003687,-32.71567314,5.63
52419,160.73927802,-64.39447937,2.74
52422,160.75811147,26.32569732,5.51
52425,160.76683096,69.07624525,5.01
52452,160.83711787,4.74774961,5.77
52457,160.85429114,23.18838442,5.08
52468,160.88461543,-60.56662705,4.58
52469,160.88798925,46.20403760,5.18
52478,160.93048735,57.19932851,5.79
52487,160.96339384,-64.24905176,5.74
52502,161.02890478,-63.96110070,4.80
52577,161.26676102,67.41138225,5.95
52595,161.31822960,-80.46952330,5.46
52633,161.44639899,-80.54020283,4.45
52638,161.46630065,30.68240198,5.36
52678,161.56907694,-64.51458587,5.33
52686,161.60202972,18.89162177,5.50
52689,161.60563681,14.19480263,5.49
52701,161.62337904,-64.26326386,5.23
52727,161.69217542,-49.42012517,2.69
52736,161.71351737,-64.38349702,4.87
52737,161.71693697,-17.29683026,5.44
52742,161.73956163,-56.75719080,5.14
52827,162.02256620,-59.91916925,5.98
52841,162.05888249,-31.68785403,5.87
52863,162.16902815,-1.95891494,5.92
52911,162.31430258,10.54526139,5.32
52922,162.35190190,-59.32377833,5.85
52943,162.40596699,-16.19413208,3.11
52948,162.43117856,-9.85262893,5.85
52965,162.48769199,-34.05819988,5.61
52980,162.57524733,-8.89772694,5.80
53035,162.77266696,-3.09264065,5.95
53043,162.79617975,56.58223677,5.66
53064,162.84899001,59.32024369,5.57
53154,163.12855279,-57.24041437,5.26
53229,163.32766612,34.21556641,3.79
53252,163.37284019,-20.13815014,5.23
53253,163.37319260,-58.85326474,3.78
53257,163.38074963,69.85404505,5.91
53261,163.39382839,54.58515228,5.12
53272,163.42553924,-70.72033781,5.99
53273,163.43233719,-2.12924149,5.45
53295,163.49460834,43.19001538,4.66
53316,163.57408704,-13.75805882,5.65
53334,163.62332250,-61.82661289,5.95
53377,163.74258356,34.03490757,5.73
53394,163.82192922,-60.51720824,5.93
53417,163.90353339,24.74975451,4.30
53423,163.92640433,0.73693069,5.91
53426,163.93526063,33.50699574,5.02
53449,164.00617929,6.18538415,5.91
53502,164.17915128,-37.13746290,4.60
53530,164.28284129,-50.76504906,5.90
53699,164.80726626,-33.73745399,5.70
53721,164.86756582,40.43012281,5.03
53723,164.87897514,-16.35368059,5.88
53726,164.88641202,36.09322401,5.99
53740,164.94478664,-18.29909723,4.08
53762,164.99762038,-43.80713489,5.81
53773,165.03852431,-42.22586959,4.37
53778,165.04874547,-14.08329867,5.86
53781,165.06123415,45.52626916,5.47
53807,165.14016441,3.61753351,4.84
53824,165.18680144,6.10150342,4.98
53838,165.21033423,39.21213189,5.06
53907,165.45695372,-2.48449705,4.73
53910,165.45996150,56.38234478,2.34
53954,165.58242155,20.17974575,4.42
54029,165.81220090,-11.30320923,5.51
54049,165.90261410,-0.00083195,5.95
54061,165.93265365,61.75111888,1.81
54137,166.13042166,-47.67918306,5.67
54173,166.22587294,-35.80468900,5.43
54182,166.25512463,7.33612254,4.62
54204,166.33346925,-27.29359566,4.92
54255,166.48978075,-27.28781183,5.69
54301,166.63530960,-62.42413654,4.62
54327,166.70803819,-70.87793836,5.58
54336,166.72679525,1.95573365,5.52
54360,166.81981683,-42.63878147,5.15
54461,167.14169012,-61.94717969,5.11
54463,167.14748181,-58.97504198,3.93
54477,167.18353198,-28.08061647,5.43
54487,167.20451678,24.65844980,5.70
54522,167.32963314,36.30943441,5.71
54537,167.41064299,43.20775162,5.89
54539,167.41608092,44.49855337,3.00
54561,167.47242253,-32.36745668,5.79
54682,167.91452617,-22.82560642,4.46
54746,168.13810684,-49.10107805,5.37
54751,168.15008453,-60.31763070,4.59
54767,168.18862745,-64.16978296,5.22
54811,168.31120754,-44.37222081,5.77
54829,168.37829647,-59.61931670,5.74
54840,168.41420693,-53.23190310,5.75
54849,168.43991709,-0.06950857,5.40
54863,168.50752833,8.06095499,5.79
54872,168.52671705,20.52403384,2.56
54879,168.56017036,15.42976310,3.33
54951,168.80101292,23.09552528,4.56
55016,168.96623670,13.30759308,5.31
55084,169.16568371,-3.65151412,4.45
55086,169.17469204,49.47627707,5.88
55137,169.32236746,2.01090315,5.18
55203,,,3.79
55219,169.61981385,33.09423881,3.49
55249,169.72908955,1.65053072,5.90
55266,169.78309755,38.18572227,4.76
55280,169.82018140,-64.58259742,5.99
55282,169.83551103,-14.77904358,3.56
55425,170.25184266,-54.49101395,3.90
55434,170.28436733,6.02935289,4.05
55560,170.70672415,43.48273665,4.99
55581,170.78402208,-56.77936853,5.82
55588,170.80292630,-36.16476782,5.00
55597,170.83929752,-64.95473134,5.09
55598,170.84196837,-18.77990277,5.08
55642,170.98070334,10.52969772,4.00
55650,171.00973642,1.40776375,5.39
55657,171.04657107,-72.25660192,5.55
55687,171.15252245,-10.85938276,4.81
55705,171.22076335,-17.68401748,4.06
55716,171.24577834,11.43030968,5.80
55756,171.37304571,-36.06310533,5.21
55763,171.38803347,-37.74754766,5.87
55765,171.40191420,16.45655059,5.58
55779,171.43151730,-63.97231572,5.18
55797,171.48826775,55.85034058,5.73
55831,171.64764356,-61.11517130,5.22
55849,171.69710349,-53.15995577,5.80
55874,171.78989699,-12.35680710,5.93
55945,171.98429124,2.85629071,4.95
56000,172.14627993,-42.67421801,5.14
56034,172.26734378,39.33694235,5.30
56035,172.26959813,61.77778557,5.83
56078,172.41103268,-24.46405831,5.77
56080,172.42442712,15.41338550,5.74
56127,172.57867422,-3.00345887,4.77
56146,172.62117030,18.40973855,5.54
56148,172.62987804,43.17304329,5.94
56211,172.85120199,69.33112161,3.82
56243,172.94197140,-59.44206384,5.07
56250,172.95336415,-59.51564932,5.12
56280,173.06840611,-29.26137351,4.93
56287,173.08331854,-66.96183490,5.89
56290,173.08648748,61.08275166,5.46
56318,173.19808805,-7.82752440,5.94
56319,173.20057957,-40.43633610,5.64
56332,173.22562476,-31.08723547,5.13
56343,173.25107936,-31.85752405,3.54
56391,173.40526595,-40.58670322,5.39
56445,173.59189996,3.06041500,5.76
56452,173.62480364,-32.83334205,5.96
56473,173.67707018,16.79691629,5.95
56480,173.69046642,-54.26413167,4.62
56497,173.73751871,-49.13694740,5.50
56510,173.77040437,54.78537508,5.63
56518,173.80565752,-47.37256106,5.64
56561,173.94553448,-63.01982488,3.11
56573,173.98148244,-47.64152017,5.26
56583,174.01089937,69.32325973,5.19
56601,174.07475383,27.78130214,5.80
56606,174.09325391,-61.05243721,5.84
56620,174.14551817,-33.56997476,5.71
56633,174.17061875,-9.80225368,4.70
56647,174.23720774,-0.82385424,4.30
56656,174.25334034,-61.28344643,5.14
56675,174.31642653,-75.89654092,5.64
56700,174.39187576,-47.74737759,5.46
56727,174.45211345,-67.62035361,5.94
56754,174.53071631,-61.82655484,5.15
56770,174.58619878,43.62551361,5.56
56779,174.61504009,8.13428325,5.24
56802,174.66648767,-13.20224958,5.48
56862,174.87347083,-65.39774890,5.01
56922,175.05341839,-34.74465530,4.70
56970,175.17705098,-53.96854858,5.95
56975,175.19627319,21.35284143,5.26
56986,175.22355273,-62.09010401,4.93
56997,175.26260484,34.20256022,5.31
57013,175.33273307,-43.09567719,5.54
57029,175.39375241,31.74598350,5.73
57047,175.43313494,-32.49932237,5.20
57111,175.61844968,66.74480850,5.32
57165,175.86333833,-37.19010227,5.98
57175,175.87999922,-62.48939856,5.00
57283,176.19066226,-18.35061467,4.71
57328,176.32085333,8.25817475,4.84
57363,176.40236386,-66.72884344,3.63
57371,176.43334854,-45.69014545,5.28
57380,176.46487734,6.52981394,4.04
57399,176.51305887,47.77933701,3.69
